Mês,Código SH4,Descrição SH4,2025 - Valor US$ FOB,2024 - Valor US$ FOB,2023 - Valor US$ FOB,2022 - Valor US$ FOB,2021 - Valor US$ FOB,2020 - Valor US$ FOB,2019 - Valor US$ FOB,2018 - Valor US$ FOB,2017 - Valor US$ FOB,2016 - Valor US$ FOB,2015 - Valor US$ FOB,2014 - Valor US$ FOB,2013 - Valor US$ FOB,2012 - Valor US$ FOB,2011 - Valor US$ FOB,2010 - Valor US$ FOB,2009 - Valor US$ FOB,2008 - Valor US$ FOB,2007 - Valor US$ FOB,2006 - Valor US$ FOB,2005 - Valor US$ FOB,2004 - Valor US$ FOB,2003 - Valor US$ FOB,2002 - Valor US$ FOB,2001 - Valor US$ FOB,2000 - Valor US$ FOB,1999 - Valor US$ FOB,1998 - Valor US$ FOB,1997 - Valor US$ FOB
08. Agosto,8424,"Aparelhos mecânicos (mesmo manuais) para projectar, dispersar ou pulverizar líquidos ou pós; extintores, mesmo carregados; pistolas aerográficas e aparelhos semelhantes; máquinas e aparelhos de jacto de areia, de jacto de vapor e aparelhos de jacto semelh",21215,22264,4314,47855,22204,9181,6219,125361,46283,26462,1082,9156,7885,82503,2877,14810,5866,993,522,69,1176,0,292,50207,0,0,265,0,19684
08. Agosto,8422,"Máquinas de lavar louça; máquinas e aparelhos para limpar ou secar garrafas ou outros recipientes; máquinas e aparelhos para encher, fechar, rolhar ou rotular garrafas, caixas, latas, sacos ou outros recipientes; máquinas e aparelhos para capsular garrafa",836281,159206,84558,1065840,1787617,480583,23638,78889,26514,51213,161671,35894,237214,204691,19387,189200,349058,139211,429924,1007340,458582,920349,0,0,1098,576583,18800,0,4546
08. Agosto,8421,"Centrifugadores, incluídos os secadores centrífugos, aparelhos para filtrar ou depurar líquidos ou gases",653694,829917,806866,814330,1032362,790457,1038176,882271,719604,158204,592394,1075076,900723,922740,1088825,1220355,404383,1173482,609093,387416,913804,77171,14333,1853,10702,1753,20058,18727,846
08. Agosto,8420,"Calandras e laminadores, exceto os destinados ao tratamento de metais ou vidro, e seus cilindros",95345,0,672594,425805,15049,540696,3827,30458,2848474,280833,599710,5033,791534,8700,4072,1846,2855,85322,1319904,720762,149201,286106,0,0,0,0,0,0,0
08. Agosto,8419,"Aparelhos e dispositivos, mesmo aquecidos electricamente (exceto fornos e outros aparelhos da posição 8514), para tratamento de matérias por meio de operações que impliquem mudança de temperatura, tais como o aquecimento, cozimento, torrefacção, destilaç",94538,192432,653265,183795,220761,1087,4985,12163,85565,34076,8198,22793,209933,84200,390487,568959,155759,6706,1463215,1048157,169491,123666,0,50000,560,0,4407,11939,0
08. Agosto,8418,"Refrigeradores, congeladores (freezers) e outro material, máquinas e aparelhos para a produção de frio, com equipamento eléctrico ou outro; bombas de calor, excluídas as máquinas e aparelhos de ar condicionado da posição 8415",3609866,5170682,4923817,2766556,3566139,1472508,3333569,4054870,4431302,3860696,2931343,3966056,4744097,8191898,5608256,13694709,11703451,8307876,17999014,9735024,9939078,19178479,13147980,4717963,2965660,4431424,3072031,1344695,3166187
08. Agosto,8416,"Queimadores para alimentação de fornalhas, de combustíveis líquidos, combustíveis sólidos pulverizados ou de gás; fornalhas automáticas, incluídas as antefornalhas, grelhas mecânicas, descarregadores mecânicos de cinzas e dispositivos semelhantes",16060,120,0,0,6096,0,0,0,1799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08. Agosto,8415,"Máquinas e aparelhos de ar condicionado, contendo um ventilador motorizado e dispositivos próprios para modificar a temperatura e a humidade, incluindo as máquinas e aparelhos em que a humidade não seja regulável separadamente",126000,350000,700755,587708,100000,311646,455700,743161,689487,57600,37685,224800,108434,316171,260199,214995,32393,311557,291540,564701,2053,106110,476200,2213,2393,1120,77,9640,963921
08. Agosto,8414,"Bombas de ar ou de vácuo, compressores de ar ou de outros gases e ventiladores; exaustores (coifas aspirantes) para extracção ou reciclagem, com ventilador incorporado, mesmo filtrantes",7515005,15731445,15555334,15328792,18362729,14944863,20139631,26140243,26575897,26776433,23881906,27720271,35172503,50693356,42302895,53290705,26291814,41797070,40348045,38550669,20984588,26894511,23069604,23376237,25639876,25322444,20047190,15900033,21068414
08. Agosto,8413,"Bombas para líquidos, mesmo com dispositivo medidor; elevadores de líquidos",176770,287558,179464,161107,90810,38935,183169,141569,108643,39170,63869,86344,76685,129665,28574,75669,81129,158622,93444,92301,108010,128613,102144,68000,38795,21365,7499,19616,33696
08. Agosto,8412,Outros motores e máquinas motrizes,18342,8252,18640,19894,310,5043,15480,13262,9219,8010,20390,21767,13518,34455,18229,30343,13717,45368,13570,21762,18127,7715,1485,176,727,1563,102,0,1462
08. Agosto,8409,Partes reconhecíveis como exclusiva ou principalmente destinadas aos motores das posições 8407 ou 8408,21454207,37555193,58823845,56216491,27856055,25957962,42753056,38482740,38051210,27356929,30186177,35970941,34003784,35745125,38958228,28699422,10530112,20408611,22383579,19478302,15836853,11084032,10706218,8529114,6326538,7413004,7906699,6972901,3243638
08. Agosto,8407,"Motores de pistão, alternativo ou rotativo, de ignição por faísca (motores de explosão)",2744756,4786354,3713456,3912074,14209,0,542,884,0,0,5900,0,0,0,0,0,0,0,147,0,876,0,0,0,0,0,0,0,0
08. Agosto,8311,"Fios, varetas, tubos, chapas, eléctrodos e artefactos semelhantes, de metais comuns ou de carbonetos metálicos, revestidos interior ou exteriormente de decapantes ou de fundentes, para soldadura (soldagem) ou depósito de metal ou de carbonetos metálicos;",57,8745,0,66,0,0,425,166,3307,677,0,0,0,140,0,0,108,0,0,0,0,0,0,0,266,0,0,0,0
08. Agosto,8310,"Placas indicadoras, placas sinalizadoras, placas-endereços e placas semelhantes, números, letras e sinais diversos, de metais comuns, exceto os da posição 94.05.",92,183,214,0,0,0,6275,0,87,648,88,0,0,0,0,114,0,0,52,65,43,0,0,0,371,0,2610,0,0
08. Agosto,8308,"Fechos, armações com fecho, fivelas, fivelas-fecho, grampos, colchetes, ilhoses e artefactos semelhantes, de metais comuns, para vestuário, calçado, toldos, bolsas, artigos de viagem e para quaisquer outras confecções ou equipamentos; rebites tubulares ou",11435,17663,12445,1125,9944,1940,12886,12781,3884,3290,5090,12795,0,5667,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
08. Agosto,8307,"Tubos flexíveis de metais comuns, mesmo com acessórios",1601,587,762,3149,1220,263,0,0,1247,78,298,887,0,0,0,0,0,0,289,0,0,0,0,0,354,0,0,0,0
08. Agosto,8306,"Sinos, campainhas, gongos e artefactos semelhantes, não elétricos, de metais comuns; estatuetas e outros objectos de ornamentação, de metais comuns; molduras para fotografias, gravuras ou semelhantes, de metais comuns; espelhos de metais comuns",89900,24644,63837,30046,997,0,101203,49244,66488,39006,21911,3538,31105,50311,74192,90760,4828,33948,44003,2207,7638,19714,8494,0,0,0,0,0,0
08. Agosto,8302,"Guarnições, ferragens e artigos semelhantes, de metais comuns, para móveis, portas, escadas, janelas, persianas, carroçarias, artigos de seleiro, malas, cofres, caixas de segurança e outras obras semelhantes; pateras, porta-chapéus, cabides e artigos seme",89702,65266,62880,26876,23899,7503,54066,62584,70820,21759,23888,30910,28249,76515,27207,13472,46108,31220,5991,48242,43835,4061,2672,7700,6284,11013,20218,3264,6234
08. Agosto,8301,"Cadeados, fechaduras e ferrolhos (de chave, de segredo ou elétricos), de metais comuns; fechos e armações com fecho, com fechadura, de metais comuns; chaves para estes artigos, de metais comuns",3268,7888,3547,266,702,0,2520,6980,11500,32,4493,388,880,1870,21548,852,1569,11406,12082,3508,1625,190,10082,299,807,7064,98,208,2346
08. Agosto,8209,"Plaquetas, varetas, pontas e objetos semelhantes para ferramentas, não montados, de ceramais (cermets)",2688,9067,1945,47229,40574,11146,0,425,4815,4458,11491,11955,3065,35448,0,0,2062,0,25621,0,0,0,0,0,0,0,0,0,0
08. Agosto,8208,"Facas e lâminas cortantes, para máquinas ou para aparelhos mecânicos",36142,171058,25811,26402,27841,52863,90197,26278,78242,62872,56646,43073,24422,47580,11467,9802,19227,27484,9877,52820,7247,3729,8930,8927,11972,5825,8734,5226,13833
08. Agosto,8207,"Ferramentas intercambiáveis para ferramentas manuais, mesmo mecânicas, ou para máquinas-ferramentas (por exemplo: de embutir, estampar, puncionar, roscar (interior ou exteriormente), furar, escarear, mandrilar, fresar, tornear, aparafusar), incluídas as f",228044,5870,16482,71772,52775,9494,17031,11930,141891,32964,268612,53935,87738,32622,531416,184202,211070,44147,74062,51833,10042,107594,4052,313050,16099,8447,0,1176,0
08. Agosto,8205,"Ferramentas manuais (incluídos os corta-vidros) não especificadas nem compreendidas em outras posições; lâmpadas ou lamparinas de soldar (maçaricos) e semelhantes; tornos de apertar, sargentos e semelhantes, exceto os acessórios ou partes de máquinas-fer",408,29652,9163,42151,17381,2269,26759,17509,9479,24239,44330,60838,30481,58743,79063,66599,98382,136473,51814,56597,63437,33416,25449,22708,25399,75609,18533,7679,86069
08. Agosto,8203,"Limas, grosas, alicates (mesmo cortantes), tenazes, pinças, cisalhas para metais, corta-tubos, corta-pinos, saca-bocados e ferramentas semelhantes, manuais",400,1800,9330,1617,14271,10571,27652,14282,9439,28775,20881,1166,17562,13885,52187,466,4569,10513,9420,8344,2357,23,0,0,0,1160,6516,262,17189
08. Agosto,8003,"Barras, perfis e fios, de estanho",468791,453843,0,663400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08. Agosto,7616,Outras obras de alumínio,62253,387344,68071,130680,81284,84925,57075,11093,39160,13396,54409,34315,19747,109248,53091,7806,6807,200646,10837,6448,14846,42404,10234,78248,43121,1655,31623,1003,24040
08. Agosto,7608,Tubos de alumínio,102,0,39,182,0,0,0,85,0,0,1206,1588,553,4350,102,280,0,0,0,0,1845,0,87,0,0,634,0,0,216
08. Agosto,7606,"Chapas e tiras, de alumínio, de espessura superior a 0,2 mm",136736,0,2790,2315,1323,1221,569,677,3485,2000,6291,20862,21094,813,3187,332,0,5643,0,770,0,0,2384,0,346,404,0,0,1518
08. Agosto,7605,Fios de alumínio,541942,159467,69802,74660,305563,122008,0,213876,64316,126387,61458,0,0,0,0,0,0,0,0,0,0,0,441,0,0,0,0,0,0
08. Agosto,7601,Alumínio em formas brutas,237019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08. Agosto,7419,Outras obras de cobre,979,3701,2117,2243,3451,3562,1478,5034,2703,3942,6731,3568,5040,23900,53069,85,2375,552,2728,2124,2039,22,356,0,167,412,1432,346,441
08. Agosto,7418,"Artefactos de uso doméstico, de higiene ou de toucador, e suas partes, de cobre; esponjas, esfregões, luvas e artefactos semelhantes, para limpeza, polimento ou usos semelhantes, de cobre",98025,53936,81950,33800,62538,7813,10224,49584,22699,20203,22824,31102,23287,88144,19090,13648,11120,32098,20167,16475,31155,21158,771,0,4497,1204,14069,847,2984
08. Agosto,7415,"Pontas, pregos, percevejos, escápulas e artefactos semelhantes, de cobre ou de ferro ou aço com cabeça de cobre; parafusos, pinos ou pernos, roscados, porcas, ganchos roscados, rebites, chavetas, cavilhas, contrapinos ou troços, anilhas (arruelas) incluíd",2343,5107,6122,1170,3786,635,869,6669,1089,1686,80319,9806,2079,11665,6233,3626,1310,22185,16375,10048,5822,9149,6535,6548,5408,483,9111,6135,969
08. Agosto,7413,"Cordas, cabos, tranças e artefatos semelhantes, de cobre, não isolados para usos elétricos",214937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08. Agosto,7412,"Acessórios para tubos [por exemplo: uniões, cotovelos, mangas (luvas)], de cobre",7989,2742,19594,1061,2052,624,1437,2054,3172,6622,4658,109,1798,2651,488,2241,269,1040,844,1719,221,519,583,27,260,463,0,639,587
08. Agosto,7411,Tubos de cobre,357352,128838,189706,150638,125457,97375,200,58819,7145,5023,131575,85,5059,69,4597,7064,2994,2384,902,653,1088,93,422,2,1457,1208,0,0,707
08. Agosto,7408,Fios de cobre,5416585,3119601,8712453,5515775,3600,13163,245437,483790,0,0,0,0,724900,0,0,754100,584583,0,0,0,0,0,0,0,0,0,0,0,0
08. Agosto,7404,"Desperdícios e resíduos, de cobre",164366,167697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08. Agosto,7326,Outras obras de ferro ou aço,130156,256457,185649,41668,166241,133253,269234,332776,319862,278012,385835,168150,164179,449260,850734,431233,558835,615645,627518,1007293,907213,716281,573325,571423,805189,979387,897557,782617,1374410
08. Agosto,7324,"Artefactos de higiene ou de toucador, e suas partes, de ferro fundido, ferro ou aço",51626,26279,44096,5386,14708,13910,13647,46391,38701,2174,4679,53176,33904,52970,46568,71030,76713,24301,28488,0,5925,4638,0,16684,47951,16505,2617,0,0
08. Agosto,7323,"Artefactos de uso doméstico, e suas partes, de ferro fundido, ferro ou aço; palha de ferro ou aço; esponjas, esfregões, luvas e artefactos semelhantes para limpeza, polimento e usos semelhantes, de ferro ou aço",300,42,0,5,6630,0,0,0,3474,0,5484,4764,0,13745,0,38649,23241,63640,0,13048,13935,12775,72600,0,23371,37191,0,6819,0
08. Agosto,7321,"Aquecedores (fogões de sala), caldeiras de fornalha, fogões de cozinha (incluídos os que possam ser utilizados acessoriamente no aquecimento central), grelhadores (churrasqueiras), braseiras, fogareiros a gás, aquecedores de pratos, e aparelhos não eléctr",16130,0,16680,163,322,3531,0,0,0,0,0,0,22938,32426,107788,6287,58027,28501,53304,107727,38511,58750,15073,80447,115493,61741,0,0,0
08. Agosto,7320,"Molas e folhas de molas, de ferro ou aço",2084,21681,4286,9490,9886,4079,5199,3273,5078,1967,2851,8184,2037,2618,1289,2747,354,1836,430,275,9959,12,53,167,260,884,182,1132,695
08. Agosto,7318,"Parafusos, pernos ou pinos, roscados, porcas, tira-fundos, ganchos roscados, rebites, chavetas, cavilhas, contrapinos ou troços, anilhas ou arruelas (incluídas as de pressão) e artefactos semelhantes, de ferro fundido, ferro ou aço",1057693,1227914,1452078,1432753,1342845,780711,674047,749984,516963,430090,658761,1707538,845818,847420,1730071,1325502,738785,1386044,1248486,1266638,938772,956466,642721,271259,352229,420959,558913,252139,298152
08. Agosto,7317,"Tachas, pregos, percevejos e artefatos semelhantes, de ferro fundido, ferro ou aço",418,49,0,0,288,1066,434,490,58,835,417,155,0,0,0,0,0,1790,0,115,0,21280,0,0,20399,0,443,4500,3000
08. Agosto,7315,"Correntes, cadeias, e suas partes, de ferro fundido, ferro ou aço",18740,76250,17810,15662,14219,19210,6853,8287,6425,9221,13923,1348,1824,1070,625,8950,147,7754,9285,2345,0,0,0,0,125,0,3,0,669
08. Agosto,7310,"Reservatórios, barris, tambores, latas, caixas e recipientes semelhantes para quaisquer matérias (exceto gases comprimidos ou liquefeitos), de ferro fundido, ferro ou aço, de capacidade não superior a 300 litros, sem dispositivos mecânicos ou térmicos, m",1034,0,19457,189,0,0,0,470,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158351,3002,23278,0
08. Agosto,7308,"Construções e suas partes (por exemplo: pontes e elementos de pontes, comportas, torres, pórticos, pilares, colunas, armações, estruturas para telhados, portas e janelas, e seus caixilhos, alizares e soleiras, portas de correr, balaustradas), de ferro fun",103484,0,0,0,0,0,0,0,0,652,73915,0,113956,17036,66546,615423,646294,76030,98951,140216,55532,53154,1609,15812,92875,78791,28902,0,15255
08. Agosto,7307,"Acessórios para tubos [por exemplo: uniões, cotovelos, mangas (luvas)], de ferro fundido, ferro ou aço",904070,1678104,1412441,1294314,2264949,1238361,2099291,2126247,1453162,1658777,420259,1663974,953850,647677,1222349,1828275,1318272,2527293,1272776,1566091,1392473,947648,1016528,586688,1431934,1694231,2021125,1950469,2057019
08. Agosto,7304,"Tubos e perfis ocos, sem costura, de ferro ou aço",115,55,160,0,1605,0,308,0,705,206,511,1078,6585,0,0,130,0,0,0,0,0,230,0,0,0,0,0,0,0
08. Agosto,7220,"Produtos laminados planos de aço inoxidável, de largura inferior a 600 mm",4008,11196,6470,778,0,144,192,181,121,0,0,0,168,0,698,175,0,976,0,0,0,0,0,0,0,0,0,0,0
08. Agosto,7218,"Aço inoxidável, em lingotes ou outras formas primárias; produtos semimanufacturados de aço inoxidável",1044,3675,618,2401,0,194,2645,4586,2162,12225,781,756,343,1854,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0
08. Agosto,7216,Perfis de ferro ou aço não ligado,24240,0,0,0,0,0,0,0,0,0,3250,0,0,0,0,0,745,0,158,0,0,0,23,0,0,124,0,0,0
08. Agosto,7214,"Barras de ferro ou aço não ligado, simplesmente forjadas, laminadas, estiradas ou extrudadas, a quente, incluídas as que tenham sido submetidas a torção após laminagem",33,0,0,0,0,0,0,3,0,0,6,0,17,218,425,2,0,0,12,2476,495,43,0,0,0,0,0,0,0
08. Agosto,7210,"Produtos laminados planos de ferro ou aço não ligado, de largura igual ou superior a 600 mm, folheados ou chapeados, ou revestidos",1469,0,840,3126,0,2061,1052,707,354,1772,2334,784,0,3151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08. Agosto,7207,Produtos semimanufacturados de ferro ou aço não ligado,51589,382981,1365059,1260599,1055579,454437,1011041,940118,898069,816769,501444,1350017,1555382,1336193,1744721,784990,572371,1523019,845029,637935,495958,236118,406238,352730,242925,679390,377439,518163,633036
08. Agosto,7204,"Desperdícios, resíduos e sucata de ferro fundido, ferro ou aço; desperdícios de ferro ou aço, em lingotes",434874,928881,1510081,619587,0,227439,511528,0,1211481,43657,438845,540513,423803,506952,699704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08. Agosto,7019,"Fibras de vidro (incluída a lã de vidro) e suas obras (por exemplo: fios, tecidos)",3470,2311,1704,10008,4842,14595,26103,54243,80970,22142,53327,69774,26902,52630,1076,4433,16110,2839,940,453,3569,2460,0,2200,0,0,0,0,0
08. Agosto,7007,Vidros de segurança consistindo em vidros temperados ou formados por folhas contracoladas,4747,3407,1371,17203,240,0,0,0,5420,0,155,8278,14861,10492,5363,2526,2518,21406,25279,57828,14867,10088,5050,37444,14462,30946,11685,14468,8561
08. Agosto,6815,"Obras de pedra ou de outras matérias minerais (incluídas as fibras de carbono, as obras destas matérias ou de turfa), não especificadas nem compreendidas noutras posições",3513,61031,363,0,9555,5036,0,1347,14808,0,0,10776,0,0,874,0,0,1037,0,0,55,0,0,0,0,0,359,0,0
08. Agosto,6813,"Guarnições de fricção (por exemplo: placas, rolos, tiras, segmentos, discos, anéis, pastilhas), não montadas, para travões (freios), embraiagens ou qualquer outro mecanismo de fricção, à base de amianto (asbesto), de outras substâncias minerais ou de celu",1584,564,1820,1640,430,224,0,0,2838,0,0,0,0,0,0,442,1140,0,0,603,0,0,0,0,239,487,148,741,0
