unnamed_column,duplicated_0,duplicated_1,duplicated_2,duplicated_3,duplicated_4,duplicated_5,duplicated_6,duplicated_7,duplicated_8,duplicated_9,duplicated_10,duplicated_11,duplicated_12,duplicated_13,duplicated_14,duplicated_15,duplicated_16,duplicated_17,duplicated_18,duplicated_19,duplicated_20,duplicated_21,duplicated_22,duplicated_23,duplicated_24,duplicated_25,duplicated_26
,SC,421415,Princesa,3,9.0,6,"200,0%",458,491.0,33,"7,2%",6,3.0,-3,"-50,0%",61,63.0,2,"3,3%",114,117.0,3,"2,6%",642,683.0,41,"6,4%"
,SC,421420,Quilombo,154,149.0,-5,"-3,2%",2.121,2.048,-73,"-3,4%",61,84.0,23,"37,7%",339,391.0,52,"15,3%",630,736.0,106,"16,8%",3.305,3.408,103,"3,1%"
,SC,421430,Rancho Queimado,33,36.0,3,"9,1%",179,185.0,6,"3,4%",37,59.0,22,"59,5%",115,130.0,15,"13,0%",167,211.0,44,"26,3%",531,621.0,90,"16,9%"
,SC,421440,Rio das Antas,220,218.0,-2,"-0,9%",625,702.0,77,"12,3%",13,9.0,-4,"-30,8%",121,134.0,13,"10,7%",152,183.0,31,"20,4%",1.131,1.246,115,"10,2%"
,SC,421450,Rio do Campo,26,22.0,-4,"-15,4%",496,495.0,-1,"-0,2%",63,49.0,-14,"-22,2%",205,205.0,0,"0,0%",181,201.0,20,"11,0%",971,972.0,1,"0,1%"
,SC,421460,Rio do Oeste,170,165.0,-5,"-2,9%",796,811.0,15,"1,9%",14,33.0,19,"135,7%",216,221.0,5,"2,3%",204,248.0,44,"21,6%",1.400,1.478,78,"5,6%"
,SC,421470,Rio dos Cedros,67,83.0,16,"23,9%",2.368,2.373,5,"0,2%",65,61.0,-4,"-6,2%",516,561.0,45,"8,7%",342,357.0,15,"4,4%",3.358,3.435,77,"2,3%"
,SC,421480,Rio do Sul,49,48.0,-1,"-2,0%",9.521,9.685,164,"1,7%",627,616.0,-11,"-1,8%",5.980,6.357,377,"6,3%",14.267,15.339,1.072,"7,5%",30.444,32.045,1.601,"5,3%"
,SC,421490,Rio Fortuna,74,98.0,24,"32,4%",377,387.0,10,"2,7%",60,77.0,17,"28,3%",361,382.0,21,"5,8%",230,278.0,48,"20,9%",1.102,1.222,120,"10,9%"
,SC,421500,Rio Negrinho,1.078,389.0,-689,"-63,9%",5.049,5.988,939,"18,6%",298,304.0,6,"2,0%",2.166,2.273,107,"4,9%",3.186,3.281,95,"3,0%",11.777,12.235,458,"3,9%"
,SC,421505,Rio Rufino,35,42.0,7,"20,0%",88,108.0,20,"22,7%",12,10.0,-2,"-16,7%",32,31.0,-1,"-3,1%",67,58.0,-9,"-13,4%",234,249.0,15,"6,4%"
,SC,421507,Riqueza,23,21.0,-2,"-8,7%",364,371.0,7,"1,9%",14,15.0,1,"7,1%",159,227.0,68,"42,8%",112,114.0,2,"1,8%",672,748.0,76,"11,3%"
,SC,421510,Rodeio,7,5.0,-2,"-28,6%",1.757,1.723,-34,"-1,9%",116,117.0,1,"0,9%",400,407.0,7,"1,8%",254,271.0,17,"6,7%",2.534,2.523,-11,"-0,4%"
,SC,421520,Romelândia,5,7.0,2,"40,0%",17,16.0,-1,"-5,9%",8,11.0,3,"37,5%",99,100.0,1,"1,0%",69,73.0,4,"5,8%",198,207.0,9,"4,5%"
,SC,421530,Salete,76,76.0,0,"0,0%",1.555,1.585,30,"1,9%",36,32.0,-4,"-11,1%",229,245.0,16,"7,0%",273,310.0,37,"13,6%",2.169,2.248,79,"3,6%"
,SC,421535,Saltinho,6,8.0,2,"33,3%",243,246.0,3,"1,2%",9,9.0,0,"0,0%",79,74.0,-5,"-6,3%",27,33.0,6,"22,2%",364,370.0,6,"1,6%"
,SC,421540,Salto Veloso,70,82.0,12,"17,1%",1.029,1.054,25,"2,4%",25,24.0,-1,"-4,0%",141,129.0,-12,"-8,5%",530,486.0,-44,"-8,3%",1.795,1.775,-20,"-1,1%"
,SC,421545,Sangão,6,9.0,3,"50,0%",3.316,3.506,190,"5,7%",95,81.0,-14,"-14,7%",500,545.0,45,"9,0%",692,762.0,70,"10,1%",4.609,4.903,294,"6,4%"
,SC,421550,Santa Cecília,1.105,1.154,49,"4,4%",1.811,1.852,41,"2,3%",112,152.0,40,"35,7%",715,817.0,102,"14,3%",828,774.0,-54,"-6,5%",4.571,4.749,178,"3,9%"
,SC,421555,Santa Helena,8,12.0,4,"50,0%",293,272.0,-21,"-7,2%",0,5.0,5,#DIV/0!,56,57.0,1,"1,8%",49,53.0,4,"8,2%",406,399.0,-7,"-1,7%"
,SC,421560,Santa Rosa de Lima,15,16.0,1,"6,7%",134,132.0,-2,"-1,5%",2,2.0,0,"0,0%",40,36.0,-4,"-10,0%",73,75.0,2,"2,7%",264,261.0,-3,"-1,1%"
,SC,421565,Santa Rosa do Sul,2,3.0,1,"50,0%",251,251.0,0,"0,0%",16,22.0,6,"37,5%",401,394.0,-7,"-1,7%",343,421.0,78,"22,7%",1.013,1.091,78,"7,7%"
,SC,421567,Santa Terezinha,7,5.0,-2,"-28,6%",217,217.0,0,"0,0%",18,37.0,19,"105,6%",173,186.0,13,"7,5%",134,139.0,5,"3,7%",549,584.0,35,"6,4%"
,SC,421568,Santa Terezinha do Progresso,3,4.0,1,"33,3%",47,56.0,9,"19,1%",8,19.0,11,"137,5%",47,48.0,1,"2,1%",40,51.0,11,"27,5%",145,178.0,33,"22,8%"
,SC,421569,Santiago do Sul,1,1.0,0,"0,0%",72,85.0,13,"18,1%",11,12.0,1,"9,1%",29,28.0,-1,"-3,4%",30,34.0,4,"13,3%",143,160.0,17,"11,9%"
,SC,421570,Santo Amaro da Imperatriz,42,44.0,2,"4,8%",1.477,1.456,-21,"-1,4%",585,547.0,-38,"-6,5%",1.973,2.084,111,"5,6%",2.738,2.88,142,"5,2%",6.815,7.011,196,"2,9%"
,SC,421575,São Bernardino,6,3.0,-3,"-50,0%",153,153.0,0,"0,0%",1,4.0,3,"300,0%",31,30.0,-1,"-3,2%",59,69.0,10,"16,9%",250,259.0,9,"3,6%"
,SC,421580,São Bento do Sul,87,83.0,-4,"-4,6%",14.045,13.999,-46,"-0,3%",498,514.0,16,"3,2%",4.780,4.68,-100,"-2,1%",7.850,8.58,730,"9,3%",27.260,27.856,596,"2,2%"
,SC,421590,São Bonifácio,11,11.0,0,"0,0%",287,300.0,13,"4,5%",1,5.0,4,"400,0%",73,79.0,6,"8,2%",72,74.0,2,"2,8%",444,469.0,25,"5,6%"
,SC,421600,São Carlos,40,48.0,8,"20,0%",1.277,1.302,25,"2,0%",193,155.0,-38,"-19,7%",583,649.0,66,"11,3%",542,579.0,37,"6,8%",2.635,2.733,98,"3,7%"
,SC,421605,São Cristóvão do Sul,122,117.0,-5,"-4,1%",424,463.0,39,"9,2%",29,29.0,0,"0,0%",242,248.0,6,"2,5%",643,711.0,68,"10,6%",1.460,1.568,108,"7,4%"
,SC,421610,São Domingos,198,207.0,9,"4,5%",379,387.0,8,"2,1%",37,50.0,13,"35,1%",467,454.0,-13,"-2,8%",396,383.0,-13,"-3,3%",1.477,1.481,4,"0,3%"
,SC,421620,São Francisco do Sul,30,20.0,-10,"-33,3%",1.962,1.904,-58,"-3,0%",589,827.0,238,"40,4%",2.790,3.188,398,"14,3%",7.434,7.714,280,"3,8%",12.805,13.653,848,"6,6%"
,SC,421625,São João do Oeste,88,110.0,22,"25,0%",769,711.0,-58,"-7,5%",52,42.0,-10,"-19,2%",302,303.0,1,"0,3%",372,400.0,28,"7,5%",1.583,1.566,-17,"-1,1%"
,SC,421630,São João Batista,10,7.0,-3,"-30,0%",5.476,5.743,267,"4,9%",246,245.0,-1,"-0,4%",1.450,1.585,135,"9,3%",1.493,1.433,-60,"-4,0%",8.675,9.013,338,"3,9%"
,SC,421635,São João do Itaperiú,174,197.0,23,"13,2%",944,946.0,2,"0,2%",43,54.0,11,"25,6%",212,202.0,-10,"-4,7%",101,101.0,0,"0,0%",1.474,1.5,26,"1,8%"
,SC,421640,São João do Sul,4,7.0,3,"75,0%",270,325.0,55,"20,4%",16,9.0,-7,"-43,8%",491,481.0,-10,"-2,0%",236,232.0,-4,"-1,7%",1.017,1.054,37,"3,6%"
,SC,421650,São Joaquim,4.586,4.507,-79,"-1,7%",330,346.0,16,"4,8%",140,126.0,-14,"-10,0%",1.286,1.322,36,"2,8%",1.296,1.367,71,"5,5%",7.638,7.668,30,"0,4%"
,SC,421660,São José,33,47.0,14,"42,4%",14.010,14.883,873,"6,2%",4.843,6.052,1.209,"25,0%",28.898,30.051,1.153,"4,0%",81.298,88.398,7.100,"8,7%",129.082,139.431,10.349,"8,0%"
,SC,421670,São José do Cedro,60,99.0,39,"65,0%",1.052,1.06,8,"0,8%",101,131.0,30,"29,7%",703,735.0,32,"4,6%",938,783.0,-155,"-16,5%",2.854,2.808,-46,"-1,6%"
,SC,421680,São José do Cerrito,103,109.0,6,"5,8%",46,46.0,0,"0,0%",31,27.0,-4,"-12,9%",215,213.0,-2,"-0,9%",173,183.0,10,"5,8%",568,578.0,10,"1,8%"
,SC,421690,São Lourenço do Oeste,101,92.0,-9,"-8,9%",5.583,5.669,86,"1,5%",254,254.0,0,"0,0%",1.572,1.604,32,"2,0%",2.177,2.216,39,"1,8%",9.687,9.835,148,"1,5%"
,SC,421700,São Ludgero,243,268.0,25,"10,3%",3.551,3.688,137,"3,9%",268,335.0,67,"25,0%",840,914.0,74,"8,8%",763,833.0,70,"9,2%",5.665,6.038,373,"6,6%"
,SC,421710,São Martinho,21,28.0,7,"33,3%",310,323.0,13,"4,2%",11,10.0,-1,"-9,1%",206,225.0,19,"9,2%",166,168.0,2,"1,2%",714,754.0,40,"5,6%"
,SC,421715,São Miguel da Boa Vista,3,3.0,0,"0,0%",19,3.0,-16,"-84,2%",12,18.0,6,"50,0%",25,29.0,4,"16,0%",17,21.0,4,"23,5%",76,74.0,-2,"-2,6%"
,SC,421720,São Miguel do Oeste,243,285.0,42,"17,3%",5.597,5.896,299,"5,3%",1.162,1.156,-6,"-0,5%",3.443,3.59,147,"4,3%",5.136,5.39,254,"4,9%",15.581,16.317,736,"4,7%"
,SC,421725,São Pedro de Alcântara,13,15.0,2,"15,4%",82,84.0,2,"2,4%",29,42.0,13,"44,8%",140,182.0,42,"30,0%",115,141.0,26,"22,6%",379,464.0,85,"22,4%"
,SC,421730,Saudades,102,104.0,2,"2,0%",2.241,2.197,-44,"-2,0%",33,42.0,9,"27,3%",331,339.0,8,"2,4%",271,285.0,14,"5,2%",2.978,2.967,-11,"-0,4%"
,SC,421740,Schroeder,43,37.0,-6,"-14,0%",3.041,3.177,136,"4,5%",188,174.0,-14,"-7,4%",682,646.0,-36,"-5,3%",468,529.0,61,"13,0%",4.422,4.563,141,"3,2%"
,SC,421750,Seara,517,501.0,-16,"-3,1%",4.845,4.933,88,"1,8%",159,193.0,34,"21,4%",962,871.0,-91,"-9,5%",1.454,1.41,-44,"-3,0%",7.937,7.908,-29,"-0,4%"
,SC,421755,Serra Alta,22,21.0,-1,"-4,5%",354,350.0,-4,"-1,1%",23,10.0,-13,"-56,5%",141,144.0,3,"2,1%",104,95.0,-9,"-8,7%",644,620.0,-24,"-3,7%"
,SC,421760,Siderópolis,32,32.0,0,"0,0%",2.411,2.576,165,"6,8%",76,59.0,-17,"-22,4%",557,544.0,-13,"-2,3%",757,802.0,45,"5,9%",3.833,4.013,180,"4,7%"
,SC,421770,Sombrio,31,27.0,-4,"-12,9%",2.753,2.509,-244,"-8,9%",123,158.0,35,"28,5%",2.480,2.601,121,"4,9%",2.129,2.359,230,"10,8%",7.516,7.654,138,"1,8%"
,SC,421775,Sul Brasil,16,9.0,-7,"-43,8%",138,136.0,-2,"-1,4%",20,19.0,-1,"-5,0%",49,52.0,3,"6,1%",71,77.0,6,"8,5%",294,293.0,-1,"-0,3%"
,SC,421780,Taió,102,96.0,-6,"-5,9%",2.622,2.617,-5,"-0,2%",69,77.0,8,"11,6%",935,943.0,8,"0,9%",1.106,1.267,161,"14,6%",4.834,5.0,166,"3,4%"
,SC,421790,Tangará,157,160.0,3,"1,9%",1.354,1.385,31,"2,3%",33,36.0,3,"9,1%",393,392.0,-1,"-0,3%",378,445.0,67,"17,7%",2.315,2.418,103,"4,4%"
,SC,421795,Tigrinhos,4,4.0,0,"0,0%",61,68.0,7,"11,5%",7,14.0,7,"100,0%",50,42.0,-8,"-16,0%",19,23.0,4,"21,1%",141,151.0,10,"7,1%"
,SC,421800,Tijucas,128,132.0,4,"3,1%",6.779,7.471,692,"10,2%",945,1.014,69,"7,3%",4.334,4.863,529,"12,2%",5.542,5.79,248,"4,5%",17.728,19.27,1.542,"8,7%"
,SC,421810,Timbé do Sul,3,1.0,-2,"-66,7%",237,216.0,-21,"-8,9%",23,30.0,7,"30,4%",132,136.0,4,"3,0%",199,255.0,56,"28,1%",594,638.0,44,"7,4%"
,SC,421820,Timbó,57,59.0,2,"3,5%",10.014,10.319,305,"3,0%",423,414.0,-9,"-2,1%",2.852,2.817,-35,"-1,2%",4.328,4.742,414,"9,6%",17.674,18.351,677,"3,8%"
,SC,421825,Timbó Grande,228,217.0,-11,"-4,8%",688,765.0,77,"11,2%",14,25.0,11,"78,6%",138,141.0,3,"2,2%",135,146.0,11,"8,1%",1.203,1.294,91,"7,6%"
,SC,421830,Três Barras,420,429.0,9,"2,1%",3.639,3.787,148,"4,1%",510,216.0,-294,"-57,6%",483,505.0,22,"4,6%",932,990.0,58,"6,2%",5.984,5.927,-57,"-1,0%"
,SC,421835,Treviso,0,0.0,0,#DIV/0!,1.182,1.193,11,"0,9%",12,15.0,3,"25,0%",63,73.0,10,"15,9%",152,121.0,-31,"-20,4%",1.409,1.402,-7,"-0,5%"
,SC,421840,Treze de Maio,11,13.0,2,"18,2%",1.323,1.399,76,"5,7%",36,49.0,13,"36,1%",242,245.0,3,"1,2%",389,457.0,68,"17,5%",2.001,2.163,162,"8,1%"
,SC,421850,Treze Tílias,149,154.0,5,"3,4%",2.694,2.932,238,"8,8%",35,49.0,14,"40,0%",526,579.0,53,"10,1%",694,702.0,8,"1,2%",4.098,4.416,318,"7,8%"
,SC,421860,Trombudo Central,46,47.0,1,"2,2%",1.315,1.298,-17,"-1,3%",17,24.0,7,"41,2%",209,224.0,15,"7,2%",380,379.0,-1,"-0,3%",1.967,1.972,5,"0,3%"
,SC,421870,Tubarão,84,85.0,1,"1,2%",8.994,9.254,260,"2,9%",2.907,2.786,-121,"-4,2%",11.815,12.523,708,"6,0%",17.231,17.411,180,"1,0%",41.031,42.059,1.028,"2,5%"
,SC,421875,Tunápolis,210,188.0,-22,"-10,5%",224,231.0,7,"3,1%",17,12.0,-5,"-29,4%",176,184.0,8,"4,5%",273,318.0,45,"16,5%",900,933.0,33,"3,7%"
,SC,421880,Turvo,153,142.0,-11,"-7,2%",1.711,1.892,181,"10,6%",231,251.0,20,"8,7%",1.077,1.079,2,"0,2%",747,791.0,44,"5,9%",3.919,4.155,236,"6,0%"
,SC,421885,União do Oeste,35,30.0,-5,"-14,3%",119,143.0,24,"20,2%",5,8.0,3,"60,0%",55,58.0,3,"5,5%",36,41.0,5,"13,9%",250,280.0,30,"12,0%"
,SC,421890,Urubici,234,254.0,20,"8,5%",104,119.0,15,"14,4%",54,82.0,28,"51,9%",529,537.0,8,"1,5%",734,783.0,49,"6,7%",1.655,1.775,120,"7,3%"
,SC,421895,Urupema,153,171.0,18,"11,8%",31,44.0,13,"41,9%",5,6.0,1,"20,0%",57,65.0,8,"14,0%",63,67.0,4,"6,3%",309,353.0,44,"14,2%"
,SC,421900,Urussanga,57,58.0,1,"1,8%",4.364,4.411,47,"1,1%",209,178.0,-31,"-14,8%",771,1.126,355,"46,0%",1.305,1.309,4,"0,3%",6.706,7.082,376,"5,6%"
,SC,421910,Vargeão,200,215.0,15,"7,5%",582,634.0,52,"8,9%",18,15.0,-3,"-16,7%",163,163.0,0,"0,0%",353,196.0,-157,"-44,5%",1.316,1.223,-93,"-7,1%"
,SC,421915,Vargem,12,29.0,17,"141,7%",96,84.0,-12,"-12,5%",7,8.0,1,"14,3%",38,44.0,6,"15,8%",22,23.0,1,"4,5%",175,188.0,13,"7,4%"
,SC,421917,Vargem Bonita,59,77.0,18,"30,5%",1.339,1.352,13,"1,0%",24,18.0,-6,"-25,0%",113,119.0,6,"5,3%",186,211.0,25,"13,4%",1.721,1.777,56,"3,3%"
,SC,421920,Vidal Ramos,21,50.0,29,"138,1%",257,277.0,20,"7,8%",25,14.0,-11,"-44,0%",283,227.0,-56,"-19,8%",264,213.0,-51,"-19,3%",850,781.0,-69,"-8,1%"
,SC,421930,Videira,1.583,1.439,-144,"-9,1%",8.909,9.041,132,"1,5%",1.074,908.0,-166,"-15,5%",3.928,3.989,61,"1,6%",6.658,6.8,142,"2,1%",22.152,22.177,25,"0,1%"
,SC,421935,Vitor Meireles,31,34.0,3,"9,7%",420,444.0,24,"5,7%",5,8.0,3,"60,0%",144,148.0,4,"2,8%",149,148.0,-1,"-0,7%",749,782.0,33,"4,4%"
,SC,421940,Witmarsum,21,16.0,-5,"-23,8%",868,840.0,-28,"-3,2%",30,33.0,3,"10,0%",151,139.0,-12,"-7,9%",154,188.0,34,"22,1%",1.224,1.216,-8,"-0,7%"
,SC,421950,Xanxerê,592,689.0,97,"16,4%",3.981,4.084,103,"2,6%",537,562.0,25,"4,7%",4.320,4.544,224,"5,2%",4.911,5.188,277,"5,6%",14.341,15.067,726,"5,1%"
,SC,421960,Xavantina,110,117.0,7,"6,4%",37,31.0,-6,"-16,2%",10,5.0,-5,"-50,0%",105,114.0,9,"8,6%",296,336.0,40,"13,5%",558,603.0,45,"8,1%"
,SC,421970,Xaxim,459,525.0,66,"14,4%",5.505,5.381,-124,"-2,3%",341,418.0,77,"22,6%",1.688,1.744,56,"3,3%",3.987,4.297,310,"7,8%",11.980,12.365,385,"3,2%"
,SC,421985,Zortéa,67,55.0,-12,"-17,9%",11,10.0,-1,"-9,1%",44,20.0,-24,"-54,5%",55,53.0,-2,"-3,6%",25,35.0,10,"40,0%",202,173.0,-29,"-14,4%"
,SC,422000,Balneário Rincão,0,6.0,6,#DIV/0!,353,372.0,19,"5,4%",201,237.0,36,"17,9%",841,885.0,44,"5,2%",606,626.0,20,"3,3%",2.001,2.126,125,"6,2%"
,RS,430003,Aceguá,560,588.0,28,"5,0%",18,17.0,-1,"-5,6%",0,3.0,3,#DIV/0!,245,268.0,23,"9,4%",210,202.0,-8,"-3,8%",1.033,1.078,45,"4,4%"
,RS,430005,Água Santa,77,69.0,-8,"-10,4%",151,121.0,-30,"-19,9%",8,10.0,2,"25,0%",270,263.0,-7,"-2,6%",70,83.0,13,"18,6%",576,546.0,-30,"-5,2%"
,RS,430010,Agudo,35,34.0,-1,"-2,9%",787,772.0,-15,"-1,9%",89,106.0,17,"19,1%",897,868.0,-29,"-3,2%",605,635.0,30,"5,0%",2.413,2.415,2,"0,1%"
,RS,430020,Ajuricaba,69,74.0,5,"7,2%",146,141.0,-5,"-3,4%",149,198.0,49,"32,9%",439,457.0,18,"4,1%",293,301.0,8,"2,7%",1.096,1.171,75,"6,8%"
,RS,430030,Alecrim,11,9.0,-2,"-18,2%",47,51.0,4,"8,5%",4,2.0,-2,"-50,0%",189,197.0,8,"4,2%",113,112.0,-1,"-0,9%",364,371.0,7,"1,9%"
,RS,430040,Alegrete,2.190,2.214,24,"1,1%",2.106,2.163,57,"2,7%",677,626.0,-51,"-7,5%",3.853,3.891,38,"1,0%",3.883,4.003,120,"3,1%",12.709,12.897,188,"1,5%"
,RS,430045,Alegria,37,32.0,-5,"-13,5%",24,28.0,4,"16,7%",4,9.0,5,"125,0%",125,119.0,-6,"-4,8%",46,49.0,3,"6,5%",236,237.0,1,"0,4%"
,RS,430047,Almirante Tamandaré do Sul,110,100.0,-10,"-9,1%",286,361.0,75,"26,2%",2,0.0,-2,"-100,0%",91,99.0,8,"8,8%",36,36.0,0,"0,0%",525,596.0,71,"13,5%"
,RS,430050,Alpestre,4,9.0,5,"125,0%",110,116.0,6,"5,5%",11,8.0,-3,"-27,3%",219,215.0,-4,"-1,8%",260,255.0,-5,"-1,9%",604,603.0,-1,"-0,2%"
,RS,430055,Alto Alegre,8,13.0,5,"62,5%",24,16.0,-8,"-33,3%",3,5.0,2,"66,7%",87,84.0,-3,"-3,4%",17,18.0,1,"5,9%",139,136.0,-3,"-2,2%"
,RS,430057,Alto Feliz,132,155.0,23,"17,4%",369,358.0,-11,"-3,0%",10,22.0,12,"120,0%",37,38.0,1,"2,7%",107,124.0,17,"15,9%",655,697.0,42,"6,4%"
,RS,430060,Alvorada,7,5.0,-2,"-28,6%",3.621,3.908,287,"7,9%",956,1.04,84,"8,8%",5.955,6.201,246,"4,1%",5.975,6.698,723,"12,1%",16.514,17.852,1.338,"8,1%"
,RS,430063,Amaral Ferrador,15,11.0,-4,"-26,7%",11,11.0,0,"0,0%",11,24.0,13,"118,2%",67,73.0,6,"9,0%",40,44.0,4,"10,0%",144,163.0,19,"13,2%"
,RS,430064,Ametista do Sul,0,0.0,0,#DIV/0!,515,524.0,9,"1,7%",35,43.0,8,"22,9%",342,323.0,-19,"-5,6%",284,320.0,36,"12,7%",1.176,1.21,34,"2,9%"
,RS,430066,André da Rocha,130,107.0,-23,"-17,7%",38,40.0,2,"5,3%",4,5.0,1,"25,0%",41,39.0,-2,"-4,9%",10,11.0,1,"10,0%",223,202.0,-21,"-9,4%"
,RS,430070,Anta Gorda,55,63.0,8,"14,5%",329,338.0,9,"2,7%",19,28.0,9,"47,4%",491,502.0,11,"2,2%",338,358.0,20,"5,9%",1.232,1.289,57,"4,6%"
,RS,430080,Antônio Prado,161,191.0,30,"18,6%",2.138,2.2,62,"2,9%",64,50.0,-14,"-21,9%",569,563.0,-6,"-1,1%",762,817.0,55,"7,2%",3.694,3.821,127,"3,4%"
,RS,430085,Arambaré,326,310.0,-16,"-4,9%",5,9.0,4,"80,0%",6,4.0,-2,"-33,3%",113,124.0,11,"9,7%",31,41.0,10,"32,3%",481,488.0,7,"1,5%"
,RS,430087,Araricá,8,7.0,-1,"-12,5%",1.591,1.622,31,"1,9%",26,45.0,19,"73,1%",180,226.0,46,"25,6%",308,363.0,55,"17,9%",2.113,2.263,150,"7,1%"
,RS,430090,Aratiba,149,123.0,-26,"-17,4%",313,310.0,-3,"-1,0%",57,61.0,4,"7,0%",327,274.0,-53,"-16,2%",294,295.0,1,"0,3%",1.140,1.063,-77,"-6,8%"
,RS,430100,Arroio do Meio,101,112.0,11,"10,9%",4.396,4.302,-94,"-2,1%",359,387.0,28,"7,8%",1.081,1.042,-39,"-3,6%",1.764,1.915,151,"8,6%",7.701,7.758,57,"0,7%"
,RS,430105,Arroio do Sal,5,3.0,-2,"-40,0%",93,85.0,-8,"-8,6%",74,48.0,-26,"-35,1%",833,891.0,58,"7,0%",439,510.0,71,"16,2%",1.444,1.537,93,"6,4%"
,RS,430107,Arroio do Padre,21,23.0,2,"9,5%",36,32.0,-4,"-11,1%",2,8.0,6,"300,0%",54,53.0,-1,"-1,9%",19,19.0,0,"0,0%",132,135.0,3,"2,3%"
,RS,430110,Arroio dos Ratos,83,75.0,-8,"-9,6%",292,285.0,-7,"-2,4%",32,31.0,-1,"-3,1%",491,530.0,39,"7,9%",508,472.0,-36,"-7,1%",1.406,1.393,-13,"-0,9%"
,RS,430120,Arroio do Tigre,3,3.0,0,"0,0%",537,480.0,-57,"-10,6%",30,35.0,5,"16,7%",618,599.0,-19,"-3,1%",417,435.0,18,"4,3%",1.605,1.552,-53,"-3,3%"
,RS,430130,Arroio Grande,968,1.01,42,"4,3%",98,70.0,-28,"-28,6%",39,43.0,4,"10,3%",800,765.0,-35,"-4,4%",362,373.0,11,"3,0%",2.267,2.261,-6,"-0,3%"
,RS,430140,Arvorezinha,3,7.0,4,"133,3%",577,553.0,-24,"-4,2%",33,32.0,-1,"-3,0%",456,454.0,-2,"-0,4%",484,522.0,38,"7,9%",1.553,1.568,15,"1,0%"
,RS,430150,Augusto Pestana,92,95.0,3,"3,3%",144,151.0,7,"4,9%",105,21.0,-84,"-80,0%",426,428.0,2,"0,5%",326,347.0,21,"6,4%",1.093,1.042,-51,"-4,7%"
,RS,430155,Áurea,14,13.0,-1,"-7,1%",96,96.0,0,"0,0%",15,11.0,-4,"-26,7%",85,93.0,8,"9,4%",75,77.0,2,"2,7%",285,290.0,5,"1,8%"
,RS,430160,Bagé,1.378,1.338,-40,"-2,9%",2.037,2.015,-22,"-1,1%",563,614.0,51,"9,1%",6.653,6.855,202,"3,0%",6.499,6.668,169,"2,6%",17.130,17.49,360,"2,1%"
,RS,430163,Balneário Pinhal,19,18.0,-1,"-5,3%",124,116.0,-8,"-6,5%",4,4.0,0,"0,0%",877,848.0,-29,"-3,3%",218,239.0,21,"9,6%",1.242,1.225,-17,"-1,4%"
,RS,430165,Barão,10,7.0,-3,"-30,0%",1.246,1.291,45,"3,6%",186,213.0,27,"14,5%",131,123.0,-8,"-6,1%",216,218.0,2,"0,9%",1.789,1.852,63,"3,5%"
,RS,430170,Barão de Cotegipe,34,41.0,7,"20,6%",444,447.0,3,"0,7%",40,53.0,13,"32,5%",404,409.0,5,"1,2%",334,350.0,16,"4,8%",1.256,1.3,44,"3,5%"
,RS,430175,Barão do Triunfo,9,12.0,3,"33,3%",4,4.0,0,"0,0%",1,0.0,-1,"-100,0%",121,125.0,4,"3,3%",76,120.0,44,"57,9%",211,261.0,50,"23,7%"
,RS,430180,Barracão,52,56.0,4,"7,7%",68,65.0,-3,"-4,4%",32,32.0,0,"0,0%",190,194.0,4,"2,1%",115,133.0,18,"15,7%",457,480.0,23,"5,0%"
,RS,430185,Barra do Guarita,4,2.0,-2,"-50,0%",16,14.0,-2,"-12,5%",6,9.0,3,"50,0%",32,40.0,8,"25,0%",37,35.0,-2,"-5,4%",95,100.0,5,"5,3%"
,RS,430187,Barra do Quaraí,421,434.0,13,"3,1%",11,14.0,3,"27,3%",6,13.0,7,"116,7%",377,360.0,-17,"-4,5%",56,58.0,2,"3,6%",871,879.0,8,"0,9%"
,RS,430190,Barra do Ribeiro,1.224,1.091,-133,"-10,9%",404,427.0,23,"5,7%",25,25.0,0,"0,0%",396,374.0,-22,"-5,6%",343,390.0,47,"13,7%",2.392,2.307,-85,"-3,6%"
,RS,430192,Barra do Rio Azul,17,22.0,5,"29,4%",11,13.0,2,"18,2%",3,23.0,20,"666,7%",20,18.0,-2,"-10,0%",79,76.0,-3,"-3,8%",130,152.0,22,"16,9%"
,RS,430195,Barra Funda,9,8.0,-1,"-11,1%",290,345.0,55,"19,0%",215,241.0,26,"12,1%",132,133.0,1,"0,8%",105,113.0,8,"7,6%",751,840.0,89,"11,9%"
,RS,430200,Barros Cassal,16,23.0,7,"43,8%",54,79.0,25,"46,3%",16,11.0,-5,"-31,3%",307,315.0,8,"2,6%",195,187.0,-8,"-4,1%",588,615.0,27,"4,6%"
,RS,430205,Benjamin Constant do Sul,13,16.0,3,"23,1%",30,25.0,-5,"-16,7%",1,1.0,0,"0,0%",12,8.0,-4,"-33,3%",21,19.0,-2,"-9,5%",77,69.0,-8,"-10,4%"
,RS,430210,Bento Gonçalves,99,147.0,48,"48,5%",18.442,19.367,925,"5,0%",2.107,2.311,204,"9,7%",7.223,7.306,83,"1,1%",14.481,14.237,-244,"-1,7%",42.352,43.368,1.016,"2,4%"
,RS,430215,Boa Vista das Missões,69,70.0,1,"1,4%",11,9.0,-2,"-18,2%",6,7.0,1,"16,7%",100,95.0,-5,"-5,0%",40,44.0,4,"10,0%",226,225.0,-1,"-0,4%"
